2025-09-05 16:50:26,923 | DEBUG | MainThread | setup_logging:72 - Logger initialized. Log file: logs\app.log
2025-09-05 16:59:44,774 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 16:59:45,516 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 16:59:45,684 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 16:59:45,685 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 16:59:45,686 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 16:59:45,686 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 16:59:45,687 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 16:59:46,436 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 749 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with a test to see if the issue would persist. The speaker mentioned that their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":41,"stop_reason":"stop"}
2025-09-05 16:59:46,436 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 16:59:47,506 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 1069 ms. Body preview={"generation":"The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as intended. This initial discussion set the tone for the rest of the meeting,…
2025-09-05 16:59:47,507 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as intended. This initial discussion set the tone for the rest of the meeting, which would de…
2025-09-05 16:59:47,508 | DEBUG | scanner | summarize_transcript:460 - Final summary len=352, action_items=0
2025-09-05 16:59:47,508 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 16:59:48,507 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 16:59:48,723 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 16:59:49,217 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 16:59:53,519 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 16:59:54,233 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 16:59:55,431 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 16:59:55,765 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 16:59:55,931 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 16:59:55,932 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 16:59:57,164 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 16:59:57,518 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 16:59:57,693 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 16:59:57,694 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 16:59:57,695 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 16:59:57,695 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 16:59:57,695 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 16:59:58,415 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 720 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with a test to see if the issue would persist. The speaker mentioned that their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":41,"stop_reason":"stop"}
2025-09-05 16:59:58,416 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 16:59:58,528 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 16:59:59,563 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 1147 ms. Body preview={"generation":"The meeting commenced with a test to determine if the issue at hand would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as intended. This initial discussion set the tone for the rest of the meeting, w…
2025-09-05 16:59:59,564 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The meeting commenced with a test to determine if the issue at hand would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as intended. This initial discussion set the tone for the rest of the meeting, which would go o…
2025-09-05 16:59:59,565 | DEBUG | scanner | summarize_transcript:460 - Final summary len=374, action_items=0
2025-09-05 16:59:59,565 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:00,852 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:01,368 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 17:00:03,529 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:00:06,394 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:08,098 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:08,448 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:00:08,536 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:00:08,619 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 17:00:08,620 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:09,824 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:10,169 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:00:10,340 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:00:10,340 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:00:10,340 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:00:10,341 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:00:10,342 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:00:11,073 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 731 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with a test to see if the issue would persist. The speaker mentioned that their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":41,"stop_reason":"stop"}
2025-09-05 17:00:11,075 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:00:11,981 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 906 ms. Body preview={"generation":"The meeting commenced with a test to determine if the issue would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as expected. This initial test was designed to assess whether the problem would continue…
2025-09-05 17:00:11,982 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The meeting commenced with a test to determine if the issue would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as expected. This initial test was designed to assess whether the problem would continue to manifest it…
2025-09-05 17:00:11,982 | DEBUG | scanner | summarize_transcript:460 - Final summary len=305, action_items=0
2025-09-05 17:00:11,982 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:13,209 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:13,542 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:00:13,719 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 17:00:18,549 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:00:18,736 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:20,189 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:20,530 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:00:20,702 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 17:00:20,703 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:21,903 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:22,243 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:00:22,414 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:00:22,414 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:00:22,415 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:00:22,415 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:00:22,415 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:00:23,047 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 631 ms. Body preview={"generation":"{\n  \"summary_md\": \"The speaker is testing to see if their issue will persist and if their belt is working or not.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":35,"stop_reason":"stop"}
2025-09-05 17:00:23,047 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=1, para=1).
2025-09-05 17:00:23,557 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:00:24,259 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 1211 ms. Body preview={"generation":"The speaker has initiated a test to determine if a previously encountered issue will continue to occur. The primary objective of this test is to assess the functionality of their belt, specifically to verify whether it is operating as intended or not. By conducting this test, the spea…
2025-09-05 17:00:24,260 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The speaker has initiated a test to determine if a previously encountered issue will continue to occur. The primary objective of this test is to assess the functionality of their belt, specifically to verify whether it is operating as intended or not. By conducting this test, the speaker aims to gat…
2025-09-05 17:00:24,260 | DEBUG | scanner | summarize_transcript:460 - Final summary len=432, action_items=0
2025-09-05 17:00:24,260 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:25,561 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:26,104 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 17:00:28,564 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:00:31,116 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:32,380 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:32,728 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:00:32,903 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 17:00:32,903 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:00:33,577 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:00:34,120 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:00:34,466 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:00:34,639 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:00:34,641 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:00:34,641 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:00:34,641 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:00:34,641 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:00:35,374 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 732 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with a test to see if the issue would persist. The participant mentioned that their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":41,"stop_reason":"stop"}
2025-09-05 17:00:35,374 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:00:36,366 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 990 ms. Body preview={"generation":"The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, one of the participants brought to attention that their belt was malfunctioning, stating that it was either not working or working intermittently. This initial test was designed to gaug…
2025-09-05 17:00:36,368 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, one of the participants brought to attention that their belt was malfunctioning, stating that it was either not working or working intermittently. This initial test was designed to gauge the scope of …
2025-09-05 17:00:36,369 | DEBUG | scanner | summarize_transcript:460 - Final summary len=342, action_items=0
